"target_kind","issue","source","line","target","resolved_target","syntax","link_text_or_alt","mapped_from","candidates"
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","198","../../integrationhub-store-spokes/concept/sap-fieldglass-1.md","markdown/integrationhub-store-spokes/concept/sap-fieldglass-1.md","markdown-link","SAP Fieldglass Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","199","../../integrationhub-store-spokes/concept/sap-hana-idoc-1.md","markdown/integrationhub-store-spokes/concept/sap-hana-idoc-1.md","markdown-link","SAP S4 HANA IDoc Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","200","../../integrationhub-store-spokes/concept/sap-s4-odata-spoke-1.md","markdown/integrationhub-store-spokes/concept/sap-s4-odata-spoke-1.md","markdown-link","SAP S4 HANA OData spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","201","../../integrationhub-store-spokes/concept/sap-s4-hana-cloud-spk-1.md","markdown/integrationhub-store-spokes/concept/sap-s4-hana-cloud-spk-1.md","markdown-link","SAP S4 HANA Public Cloud Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","202","../../integrationhub-store-spokes/concept/sap-s4hanarfc-spoke-1.md","markdown/integrationhub-store-spokes/concept/sap-s4hanarfc-spoke-1.md","markdown-link","SAP S4 HANA RFC Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","203","../../integrationhub-store-spokes/concept/sccm-usage-metering-spoke-1.md","markdown/integrationhub-store-spokes/concept/sccm-usage-metering-spoke-1.md","markdown-link","SCCM Usage Metering Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","204","../../integrationhub-store-spokes/concept/secureworks-ctp-1.md","markdown/integrationhub-store-spokes/concept/secureworks-ctp-1.md","markdown-link","Secureworks CTP Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","205","../../integrationhub-store-spokes/concept/remote-instance-spoke-1.md","markdown/integrationhub-store-spokes/concept/remote-instance-spoke-1.md","markdown-link","ServiceNow Remote Instance Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","207","../../integrationhub-store-spokes/concept/shodan-spoke-1.md","markdown/integrationhub-store-spokes/concept/shodan-spoke-1.md","markdown-link","Shodan Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","208","../concept/slack-spoke-1.md","markdown/integrate-applications/concept/slack-spoke-1.md","markdown-link","Slack Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","210","../../integrationhub-store-spokes/concept/smartsheet-spoke-1.md","markdown/integrationhub-store-spokes/concept/smartsheet-spoke-1.md","markdown-link","Smartsheet Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","211","../../integrationhub-store-spokes/concept/snowflake-1.md","markdown/integrationhub-store-spokes/concept/snowflake-1.md","markdown-link","Snowflake Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","212","../../integrationhub-store-spokes/concept/socure-fso-1.md","markdown/integrationhub-store-spokes/concept/socure-fso-1.md","markdown-link","Socure Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","214","../../integrationhub-store-spokes/concept/successfactors-spoke-1.md","markdown/integrationhub-store-spokes/concept/successfactors-spoke-1.md","markdown-link","SuccessFactors spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","215","../../integrationhub-store-spokes/concept/sumtotal-spoke-1.md","markdown/integrationhub-store-spokes/concept/sumtotal-spoke-1.md","markdown-link","SumTotal Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","216","../../integrationhub-store-spokes/concept/survey-monkey-dec-1.md","markdown/integrationhub-store-spokes/concept/survey-monkey-dec-1.md","markdown-link","SurveyMonkey Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","218","../../integrationhub-store-spokes/concept/trello-spoke-1.md","markdown/integrationhub-store-spokes/concept/trello-spoke-1.md","markdown-link","Trello Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","219","../../integrationhub-store-spokes/concept/twilio-spoke-1.md","markdown/integrationhub-store-spokes/concept/twilio-spoke-1.md","markdown-link","Twilio Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","220","../../integrationhub-store-spokes/concept/ucf-spoke-1.md","markdown/integrationhub-store-spokes/concept/ucf-spoke-1.md","markdown-link","UCF Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","221","../../integrationhub-store-spokes/concept/udemy-spoke-1.md","markdown/integrationhub-store-spokes/concept/udemy-spoke-1.md","markdown-link","Udemy Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","222","../../integrationhub-store-spokes/concept/uipath-spoke-1.md","markdown/integrationhub-store-spokes/concept/uipath-spoke-1.md","markdown-link","UiPath Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","223","../../integrationhub-store-spokes/concept/kronos-spoke-1.md","markdown/integrationhub-store-spokes/concept/kronos-spoke-1.md","markdown-link","UKG Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","224","../../integrationhub-store-spokes/concept/utilityact-spoke-1.md","markdown/integrationhub-store-spokes/concept/utilityact-spoke-1.md","markdown-link","Utility Actions Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","226","../../integrationhub-store-spokes/concept/visa-spoke-1.md","markdown/integrationhub-store-spokes/concept/visa-spoke-1.md","markdown-link","Visa Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","227","../../integrationhub-store-spokes/concept/vonage-spoke-1.md","markdown/integrationhub-store-spokes/concept/vonage-spoke-1.md","markdown-link","Vonage Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","228","../../integrationhub-store-spokes/concept/workday-fin-spoke-1.md","markdown/integrationhub-store-spokes/concept/workday-fin-spoke-1.md","markdown-link","Workday Financials Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","229","../../integrationhub-store-spokes/concept/workday-hr-spoke-1.md","markdown/integrationhub-store-spokes/concept/workday-hr-spoke-1.md","markdown-link","Workday HR Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","230","../../integrationhub-store-spokes/concept/wd-learning-spk-1.md","markdown/integrationhub-store-spokes/concept/wd-learning-spk-1.md","markdown-link","Workday Learning Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","231","../../integrationhub-store-spokes/concept/workfront-spoke-1.md","markdown/integrationhub-store-spokes/concept/workfront-spoke-1.md","markdown-link","Workfront Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","232","../../integrationhub-store-spokes/concept/facebook-spoke-1.md","markdown/integrationhub-store-spokes/concept/facebook-spoke-1.md","markdown-link","Workplace from Facebook Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","233","../../integrationhub-store-spokes/concept/wrike-spoke-dec-1.md","markdown/integrationhub-store-spokes/concept/wrike-spoke-dec-1.md","markdown-link","Wrike Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","234","../../integrationhub-store-spokes/concept/twitter-spoke-ol-1.md","markdown/integrationhub-store-spokes/concept/twitter-spoke-ol-1.md","markdown-link","X Spoke (formerly Twitter Spoke)","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","235","../../integrationhub-store-spokes/concept/youtube-spoke-1.md","markdown/integrationhub-store-spokes/concept/youtube-spoke-1.md","markdown-link","YouTube Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","236","../../integrationhub-store-spokes/concept/zendesk-spoke-1.md","markdown/integrationhub-store-spokes/concept/zendesk-spoke-1.md","markdown-link","Zendesk Spoke","",""
"markdown","missing target file","markdown/integrate-applications/integration-hub/spokes-list.md","237","../../integrationhub-store-spokes/concept/zoom-spoke-1.md","markdown/integrationhub-store-spokes/concept/zoom-spoke-1.md","markdown-link","Zoom Spoke","",""
"markdown","missing target file","markdown/integrate-applications/orchestration/c_OrchestrationMID.md","25","../../mid-server/concept/c_MIDServerSelectionCriteria.md","markdown/mid-server/concept/c_MIDServerSelectionCriteria.md","markdown-link","Select the default MID Server for Orchestration","",""
"markdown","missing target file","markdown/integrate-applications/orchestration/c_OrchestrationMID.md","27","../../mid-server/reference/r_MIDServerCapabilities.md","markdown/mid-server/reference/r_MIDServerCapabilities.md","markdown-link","MID Server capabilities","",""
"markdown","missing target file","markdown/integrate-applications/orchestration/c_OrchestrationMID.md","29","../../mid-server/concept/c_MIDServerSelectionCriteria.md","markdown/mid-server/concept/c_MIDServerSelectionCriteria.md","markdown-link","Select the default MID Server for Orchestration","",""
"markdown","missing target file","markdown/integrate-applications/orchestration/c_SCCMActivityPack.md","31","../task/t_ConfigMIDServerForSCCMActivities.md","markdown/integrate-applications/task/t_ConfigMIDServerForSCCMActivities.md","markdown-link","Configure the MID Server for SCCM activities","",""
"markdown","missing target file","markdown/integrate-applications/orchestration/configuring-sccm.md","22","../../../administer/orchestration-activities/task/t_ConfigMIDServerForSCCMActivities.md","administer/orchestration-activities/task/t_ConfigMIDServerForSCCMActivities.md","markdown-link","Configure the MID Server for SCCM activities","",""
"markdown","missing target file","markdown/integrate-applications/wdf.md","32","connecthub-connect-to-external-systems.md","markdown/integrate-applications/connecthub-connect-to-external-systems.md","markdown-link","Connect to external systems![](../../../reuse/icons/brand-icons/bus-integration-and-apis.svg)Discover, build, configure, and manage the complete life-cycle o...","",""
"markdown","missing target file","markdown/integrate-applications/workflow-data-fabric-tutorial.md","36","connecthub-connect-to-external-systems.md","markdown/integrate-applications/connecthub-connect-to-external-systems.md","markdown-link","Connect to external systems","",""
"markdown","missing target file","markdown/intelligent-experiences/ai-additional-resources.md","295","../release-notes/now-assist-for-ea-rn.md","markdown/release-notes/now-assist-for-ea-rn.md","markdown-link","Now Assist for Enterprise Architecture (EA) release notes","",""
"markdown","missing target file","markdown/intelligent-experiences/ai-additional-resources.md","307","../release-notes/now-assist-va-rn.md","markdown/release-notes/now-assist-va-rn.md","markdown-link","Now Assist in Virtual Agent release notes","",""
"markdown","missing target file","markdown/intelligent-experiences/ai-control-tower/ai-control-tower-email-notifications.md","45","../../governance-risk-compliance/ai-risk-management/airc_email_notifications.md","markdown/governance-risk-compliance/ai-risk-management/airc_email_notifications.md","markdown-link","AI governance email notifications","",""
"markdown","missing target file","markdown/intelligent-experiences/ai-products.md","57","../../mcp-server-console/concept/mcp-server-console-landing.md","mcp-server-console/concept/mcp-server-console-landing.md","markdown-link","MCP Server Console![](../../../reuse/icons/brand-icons/bus-service-map.svg) Use Model Context Protocol (MCP) servers to allow AI applications to access data ...","",""
"markdown","missing target file","markdown/intelligent-experiences/generative-ai-controller/byok-for-azure-open-ai.md","52","../../platform-administration/ai-search/create-byom.md","markdown/platform-administration/ai-search/create-byom.md","markdown-link","Create a custom embedding model","",""
"markdown","missing target file","markdown/intelligent-experiences/index.md","48","email-task.md","markdown/intelligent-experiences/email-task.md","markdown-link","email-task","",""
"markdown","missing target file","markdown/intelligent-experiences/index.md","79","nacm-variable-set-description.md","markdown/intelligent-experiences/nacm-variable-set-description.md","markdown-link","nacm-variable-set-description","",""
"markdown","missing target file","markdown/intelligent-experiences/index.md","477","ai-control-tower/spm-integration-with-ai-control-tower.md","markdown/intelligent-experiences/ai-control-tower/spm-integration-with-ai-control-tower.md","markdown-link","spm-integration-with-ai-control-tower","",""
"markdown","missing target file","markdown/intelligent-experiences/mcp-server-console-reference.md","22","mcp-server-console-landing.md","markdown/intelligent-experiences/mcp-server-console-landing.md","markdown-link","MCP Server Console","",""
"markdown","missing target file","markdown/intelligent-experiences/now-assist-skill-kit/add-retriever.md","128","../../platform-administration/ai-search/setting-up-3p-embedding-models.md","markdown/platform-administration/ai-search/setting-up-3p-embedding-models.md","markdown-link","Configuring your embedding model","",""
"markdown","missing target file","markdown/intelligent-experiences/now-assist-skills/now-assist-skills.md","595","../../api-reference/scripts/edit-code-now-assist.md","markdown/api-reference/scripts/edit-code-now-assist.md","markdown-link","Code Assist edit","",""
"markdown","missing target file","markdown/intelligent-experiences/now-assist-write-overview.md","33","nacm-variable-set-description.md","markdown/intelligent-experiences/nacm-variable-set-description.md","markdown-link","nacm-variable-set-description.md","",""
"markdown","missing target file","markdown/intelligent-experiences/now-assist-write-overview.md","121","summarisation-with-now-assist-context-menu.md","markdown/intelligent-experiences/summarisation-with-now-assist-context-menu.md","markdown-link","Summarize records with the Now Assist context menu","",""
"markdown","missing target file","markdown/intelligent-experiences/sn-ai-impl-ai-search.md","76","../platform-administration/ai-search/ais-genius-results-widget-options.md","markdown/platform-administration/ai-search/ais-genius-results-widget-options.md","markdown-link","AI Search Genius Results widget options","",""
"markdown","missing target file","markdown/intelligent-experiences/sn-ai-impl-overview-tools.md","177","../../mcp-server-console/concept/mcp-server-console-landing.md","mcp-server-console/concept/mcp-server-console-landing.md","markdown-link","MCP Server Console","",""
"markdown","missing target file","markdown/intelligent-experiences/sn-aia-use-cases-list.md","228","../it-operations-management/now-assist-for-it-operations-management/itom-alert-triage-agentic-workflow.md","markdown/it-operations-management/now-assist-for-it-operations-management/itom-alert-triage-agentic-workflow.md","markdown-link","Triage and analyze alerts","",""
"markdown","missing target file","markdown/intelligent-experiences/sn-aia-use-cases-list.md","328","../it-asset-management/now-assist-for-software-asset-management-sam/now-assist-sam-create-software-reclamation-rule-workflow.md","markdown/it-asset-management/now-assist-for-software-asset-management-sam/now-assist-sam-create-software-reclamation-rule-workflow.md","markdown-link","Create software reclamation rule","",""
"markdown","missing target file","markdown/intelligent-experiences/use-now-assist-context-menu-for-custom-skill-deployment.md","28","nacm-variable-set-description.md","markdown/intelligent-experiences/nacm-variable-set-description.md","markdown-link","nacm-variable-set-description.md","",""
"markdown","missing target file","markdown/it-asset-management/index.md","662","now-assist-for-software-asset-management-sam/now-assist-sam-create-software-reclamation-rule-workflow.md","markdown/it-asset-management/now-assist-for-software-asset-management-sam/now-assist-sam-create-software-reclamation-rule-workflow.md","markdown-link","now-assist-sam-create-software-reclamation-rule-workflow","",""
"markdown","missing target file","markdown/it-asset-management/now-assist-for-software-asset-management-sam/using-now-assist-sam-ai-agents-usecases.md","82","now-assist-sam-create-software-reclamation-rule-workflow.md","markdown/it-asset-management/now-assist-for-software-asset-management-sam/now-assist-sam-create-software-reclamation-rule-workflow.md","markdown-link","now-assist-sam-create-software-reclamation-rule-workflow.md","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/configure-goal-preferences.md","28","../reference/goal-preferences-form-1.md","markdown/it-business-management/reference/goal-preferences-form-1.md","markdown-link","Goal Preferences form","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/create-context-variable-for-a-target-source-type-pa-indicator.md","40","../reference/context-variable-form-1.md","markdown/it-business-management/reference/context-variable-form-1.md","markdown-link","Context Variable form","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/create-context-variable-for-a-target-source.md","30","create-context-variable-for-a-target-source-type-pa-indicator-1.md","markdown/it-business-management/goal-framework/create-context-variable-for-a-target-source-type-pa-indicator-1.md","markdown-link","Create a context variable for the target source type PA Indicator","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/create-context-variable-for-a-target-source.md","42","../reference/context-variable-form-1.md","markdown/it-business-management/reference/context-variable-form-1.md","markdown-link","Context Variable form","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/create-target-source.md","26","../concept/context-variable-in-target-source-1.md","markdown/it-business-management/concept/context-variable-in-target-source-1.md","markdown-link","Context variable in target source","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/create-target-source.md","36","../reference/target-source-form-1.md","markdown/it-business-management/reference/target-source-form-1.md","markdown-link","Target Source form","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/migrate-existing-goals-data.md","43","../reference/scheduled-script-execution-form-gf-1.md#scheduled-job-to-migrate-goals-data","markdown/it-business-management/reference/scheduled-script-execution-form-gf-1.md","markdown-link","Migrate Goal, Strategy, and Work item data to the Goal Framework and related Planning item tables","",""
"markdown","missing target file","markdown/it-business-management/goal-framework/scheduled-script-execution-form-gf.md","72","goal-form-1.md","markdown/it-business-management/goal-framework/goal-form-1.md","markdown-link","Goal form","",""
"markdown","missing target file","markdown/it-business-management/index.md","1341","project-management/create-a-project-form.md","markdown/it-business-management/project-management/create-a-project-form.md","markdown-link","create-a-project-form","",""
"markdown","missing target file","markdown/it-business-management/ppm-collaboration/r_RelatedListsInstalledWithPPSF.md","29","../../project-management/reference/create-a-project-form.md","markdown/project-management/reference/create-a-project-form.md","markdown-link","../../project-management/reference/create-a-project-form.md","",""
"markdown","missing target file","markdown/it-business-management/ppm-collaboration/r_RelatedListsInstalledWithPPSF.md","41","../../project-management/reference/create-a-project-form.md","markdown/project-management/reference/create-a-project-form.md","markdown-link","../../project-management/reference/create-a-project-form.md","",""
"markdown","missing target file","markdown/it-business-management/project-management/enable-project-currency-view.md","50","../../project-management/reference/create-a-project-form.md","markdown/project-management/reference/create-a-project-form.md","markdown-link","../../project-management/reference/create-a-project-form.md","",""
"markdown","missing target file","markdown/it-business-management/project-management/t_CreateAProject.md","75","../reference/create-a-project-form.md","markdown/it-business-management/reference/create-a-project-form.md","markdown-link","../reference/create-a-project-form.md","",""
"markdown","missing target file","markdown/it-business-management/project-management/t_CreateAProject.md","136","../reference/create-a-project-form.md","markdown/it-business-management/reference/create-a-project-form.md","markdown-link","../reference/create-a-project-form.md","",""
"markdown","missing target file","markdown/it-business-management/strategic-planning/configure-goal-insights-generation-job.md","21","../task/activate-goal-insights-generation-job.md","markdown/it-business-management/task/activate-goal-insights-generation-job.md","markdown-link","Activate and configure the Goal insights generation job","",""
"markdown","missing target file","markdown/it-business-management/strategic-planning/configure-goals-set-goal-insights-generation.md","56","activate-goal-insights-generation-job.md","markdown/it-business-management/strategic-planning/activate-goal-insights-generation-job.md","markdown-link","Activate and configure the Goal insights generation job","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/add-cloud-account-cloud-mgt.md","58","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/add-cloud-account-cloud-mgt.md","59","set-capacity-limits-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/set-capacity-limits-cloud-mgt-1.md","markdown-link","Set capacity limits on user requests for resources","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/aws-first-cld-and-srvc-accts.md","161","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/aws-first-cld-and-srvc-accts.md","162","set-capacity-limits-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/set-capacity-limits-cloud-mgt-1.md","markdown-link","Set capacity limits on user requests for resources","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/aws-govcloud-creds-cloud-mgt.md","136","aws-govcloud-srv-acct-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/aws-govcloud-srv-acct-cloud-mgt-1.md","markdown-link","Create a service account for AWS GovCloud","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-cloud-accts-cloud-mgt.md","40","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-cloud-accts-cloud-mgt.md","54","disco-datacntrs-in-srv-acct-1.md","markdown/it-operations-management/cloud-configuration-governance/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-cloud-accts-cloud-mgt.md","55","set-capacity-limits-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/set-capacity-limits-cloud-mgt-1.md","markdown-link","Set capacity limits on user requests for resources","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-create-creds-cloud-mgt.md","27","azure-create-serv-princ-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/azure-create-serv-princ-cloud-mgt-1.md","markdown-link","Create a Microsoft Azure service principal","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-create-serv-princ-cloud-mgt.md","177","azure-create-creds-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/azure-create-creds-cloud-mgt-1.md","markdown-link","Store the Azure service principal credentials in the instance","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-service-account-cloud-mgt.md","24","azure-create-serv-princ-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/azure-create-serv-princ-cloud-mgt-1.md","markdown-link","Create a Microsoft Azure service principal","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/azure-service-account-cloud-mgt.md","56","azure-create-creds-cloud-mgt-1.md","markdown/it-operations-management/cloud-configuration-governance/azure-create-creds-cloud-mgt-1.md","markdown-link","Store the Azure service principal credentials in the instance","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/cloud-mgt-aws-setup-day-1.md","20","../task/request-plugin-cloud-mgt-1.md","markdown/it-operations-management/task/request-plugin-cloud-mgt-1.md","markdown-link","Request the Cloud Provisioning and Governance application","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/cloud-mgt-azure-setup-guide.md","20","../task/request-plugin-cloud-mgt-1.md","markdown/it-operations-management/task/request-plugin-cloud-mgt-1.md","markdown-link","Request the Cloud Provisioning and Governance application","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/cloud-mgt-vmware-setup-guide.md","20","../task/request-plugin-cloud-mgt-1.md","markdown/it-operations-management/task/request-plugin-cloud-mgt-1.md","markdown-link","Request the Cloud Provisioning and Governance application","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/cloud-mgt-vmware-setup-guide.md","105","../task/vmware-create-creds-cloud-mgt-1.md","markdown/it-operations-management/task/vmware-create-creds-cloud-mgt-1.md","markdown-link","Create the credential and service account that will access your VMware data","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-bp-provision.md","20","create-cloud-policy-group-1.md","markdown/it-operations-management/cloud-configuration-governance/create-cloud-policy-group-1.md","markdown-link","Create one or more cloud policy groups","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-bp-provision.md","22","configure-cloud-policy-rule-1.md","markdown/it-operations-management/cloud-configuration-governance/configure-cloud-policy-rule-1.md","markdown-link","Configure a cloud policy rule","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-bp-provision.md","68","create-policy-script-1.md","markdown/it-operations-management/cloud-configuration-governance/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-bp-provision.md","101","../reference/expressions-cloud-mgt-1.md","markdown/it-operations-management/reference/expressions-cloud-mgt-1.md","markdown-link","Using expressions in Cloud Provisioning and Governance","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-cat-item-launch.md","66","create-policy-script-1.md","markdown/it-operations-management/cloud-configuration-governance/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-cat-item-launch.md","99","../reference/expressions-cloud-mgt-1.md","markdown/it-operations-management/reference/expressions-cloud-mgt-1.md","markdown-link","Using expressions in Cloud Provisioning and Governance","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-cat-item-request.md","66","create-policy-script-1.md","markdown/it-operations-management/cloud-configuration-governance/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-lease-end.md","21","create-cloud-policy-group-1.md","markdown/it-operations-management/cloud-configuration-governance/create-cloud-policy-group-1.md","markdown-link","Create one or more cloud policy groups","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-lease-end.md","22","configure-cloud-policy-rule-1.md","markdown/it-operations-management/cloud-configuration-governance/configure-cloud-policy-rule-1.md","markdown-link","Configure a cloud policy rule","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-remediation.md","21","create-cloud-policy-group-1.md","markdown/it-operations-management/cloud-configuration-governance/create-cloud-policy-group-1.md","markdown-link","Create one or more cloud policy groups","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-remediation.md","22","configure-cloud-policy-rule-1.md","markdown/it-operations-management/cloud-configuration-governance/configure-cloud-policy-rule-1.md","markdown-link","Configure a cloud policy rule","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resource-op.md","66","../reference/expressions-cloud-mgt-1.md","markdown/it-operations-management/reference/expressions-cloud-mgt-1.md","markdown-link","Using expressions in Cloud Provisioning and Governance","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resource-op.md","136","create-policy-script-1.md","markdown/it-operations-management/cloud-configuration-governance/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resrce-op-launch.md","21","create-cloud-policy-group-1.md","markdown/it-operations-management/cloud-configuration-governance/create-cloud-policy-group-1.md","markdown-link","Create one or more cloud policy groups","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resrce-op-launch.md","22","configure-cloud-policy-rule-1.md","markdown/it-operations-management/cloud-configuration-governance/configure-cloud-policy-rule-1.md","markdown-link","Configure a cloud policy rule","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resrce-op-launch.md","66","create-policy-script-1.md","markdown/it-operations-management/cloud-configuration-governance/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resrce-op-launch.md","99","../reference/expressions-cloud-mgt-1.md","markdown/it-operations-management/reference/expressions-cloud-mgt-1.md","markdown-link","Using expressions in Cloud Provisioning and Governance","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-action-on-resrce-op-reqst.md","71","create-policy-script-1.md","markdown/it-operations-management/cloud-configuration-governance/create-policy-script-1.md","markdown-link","Create a policy action script","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-app-profile.md","93","../../cloud-management-v2-setup/task/disco-datacntrs-in-srv-acct-1.md","markdown/cloud-management-v2-setup/task/disco-datacntrs-in-srv-acct-1.md","markdown-link","Discover all datacenters in a service account on-demand","",""
"markdown","missing target file","markdown/it-operations-management/cloud-configuration-governance/create-cloud-policy.md","20","create-cloud-policy-group-1.md","markdown/it-operations-management/cloud-configuration-governance/create-cloud-policy-group-1.md","markdown-link","Create one or more cloud policy groups","",""
