"confidence","candidate_score","issue","source","source_line","original_target","suggested_target","resolved_target","requested_anchor","target_file","link_text","candidate_anchor","candidate_label","candidate_type","candidate_line","anchor_count","reasons","second_candidate","second_score"
"low","67","missing target anchor","markdown/governance-risk-compliance/audit-management/t_CreateAnIssue.md","28","../policy-and-compliance-management/r_InstallWPolAndCompl.md#acls-issue-busin-user","../policy-and-compliance-management/r_InstallWPolAndCompl.md#access-limitations-for-grc-business-user-role","markdown/governance-risk-compliance/policy-and-compliance-management/r_InstallWPolAndCompl.md#acls-issue-busin-user","acls-issue-busin-user","markdown/governance-risk-compliance/policy-and-compliance-management/r_InstallWPolAndCompl.md","GRC business user role to control access and track usage of compliance tables","access-limitations-for-grc-business-user-role","Access limitations for GRC business user role","h2","321","8","link/candidate token overlap 0.71","components-installed-with-policy-and-compliance-management","0"
"none","0","missing target anchor","markdown/governance-risk-compliance/grc-compliance-management-workspace/request-policy-exception-ws.md","404","../policy-and-compliance-management/request-policy-extension-platform.md#substeps_pol-ext-multi","","markdown/governance-risk-compliance/policy-and-compliance-management/request-policy-extension-platform.md#substeps_pol-ext-multi","substeps_pol-ext-multi","markdown/governance-risk-compliance/policy-and-compliance-management/request-policy-extension-platform.md","Configure the number of extensions allowed for a policy exception","","","","","3","","before-you-begin","0"
"none","0","missing target anchor","markdown/governance-risk-compliance/grc-compliance-management-workspace/request-policy-exception-ws.md","406","../policy-and-compliance-management/request-policy-extension-platform.md#request-exten-pol-excep","","markdown/governance-risk-compliance/policy-and-compliance-management/request-policy-extension-platform.md#request-exten-pol-excep","request-exten-pol-excep","markdown/governance-risk-compliance/policy-and-compliance-management/request-policy-extension-platform.md","enter the details in the Request extension pop-up","","","","","3","","before-you-begin","0"
"low","66","missing target anchor","markdown/governance-risk-compliance/policy-and-compliance-management/create-control-indicator-2.md","293","grc-assessments-employee-center.md#grc-tasks-bu-lite","grc-assessments-employee-center.md#complete-control-assessments-from-the-employee-center-portal","markdown/governance-risk-compliance/policy-and-compliance-management/grc-assessments-employee-center.md#grc-tasks-bu-lite","grc-tasks-bu-lite","markdown/governance-risk-compliance/policy-and-compliance-management/grc-assessments-employee-center.md","GRC tasks in the employee center portal","complete-control-assessments-from-the-employee-center-portal","Complete control assessments from the Employee Center portal","h1","14","4","link/candidate token overlap 0.57","before-you-begin","0"
"low","67","missing target anchor","markdown/governance-risk-compliance/policy-and-compliance-management/remediate-issue.md","24","r_InstallWPolAndCompl.md#acls-remediation-busin-user","r_InstallWPolAndCompl.md#access-limitations-for-grc-business-user-role","markdown/governance-risk-compliance/policy-and-compliance-management/r_InstallWPolAndCompl.md#acls-remediation-busin-user","acls-remediation-busin-user","markdown/governance-risk-compliance/policy-and-compliance-management/r_InstallWPolAndCompl.md","GRC business user role to control access and track usage of compliance tables","access-limitations-for-grc-business-user-role","Access limitations for GRC business user role","h2","321","8","link/candidate token overlap 0.71","components-installed-with-policy-and-compliance-management","0"
"low","67","missing target anchor","markdown/governance-risk-compliance/smart-assessment-engine/configure-scoring-for-assessments.md","57","scoring-forms.md#section_tpx_3bk_k3c","scoring-forms.md#assessment-scoring-form","markdown/governance-risk-compliance/smart-assessment-engine/scoring-forms.md#section_tpx_3bk_k3c","section_tpx_3bk_k3c","markdown/governance-risk-compliance/smart-assessment-engine/scoring-forms.md","Question scoring form","assessment-scoring-form","Assessment scoring form","h2","18","6","link/candidate token overlap 0.67","scoring-forms","65"
"low","67","missing target anchor","markdown/governance-risk-compliance/smart-assessment-engine/configure-scoring-for-assessments.md","82","scoring-forms.md#section_xbl_4bk_k3c","scoring-forms.md#assessment-scoring-form","markdown/governance-risk-compliance/smart-assessment-engine/scoring-forms.md#section_xbl_4bk_k3c","section_xbl_4bk_k3c","markdown/governance-risk-compliance/smart-assessment-engine/scoring-forms.md","Section scoring form","assessment-scoring-form","Assessment scoring form","h2","18","6","link/candidate token overlap 0.67","scoring-forms","65"
"none","0","missing target anchor","markdown/governance-risk-compliance/third-party-risk-management/tprm-ws-dd-mgt-pg-details-tab.md","102","tprm-workflow-in-workspace.md#def_contract_risk_process","","markdown/governance-risk-compliance/third-party-risk-management/tprm-workflow-in-workspace.md#def_contract_risk_process","def_contract_risk_process","markdown/governance-risk-compliance/third-party-risk-management/tprm-workflow-in-workspace.md","Contract Risk process","","","","","2","","processes-in-the-due-diligence-workflow","0"
"none","0","missing target anchor","markdown/governance-risk-compliance/view-recovery-task-self-service.md","40","view-exercise-crisis-event-details.md#rec-task-state-trans","","markdown/governance-risk-compliance/view-exercise-crisis-event-details.md#rec-task-state-trans","rec-task-state-trans","markdown/governance-risk-compliance/view-exercise-crisis-event-details.md","State transitions of an event task","","","","","3","","before-you-begin","0"
"low","66","missing target anchor","markdown/government-industry/psds-explore-data-management.md","63","roles-installed-with-public-sector-digital-services.md#section_qmx_qfp_bvb","roles-installed-with-public-sector-digital-services.md#roles-installed-with-public-sector-digital-services","markdown/government-industry/roles-installed-with-public-sector-digital-services.md#section_qmx_qfp_bvb","section_qmx_qfp_bvb","markdown/government-industry/roles-installed-with-public-sector-digital-services.md","Business Stakeholder for Public Sector Digital Services","roles-installed-with-public-sector-digital-services","Roles installed with Public Sector Digital Services","h1","12","20","link/candidate token overlap 0.57","persona-based-roles-in-public-sector-digital-services","66"
"low","65","missing target anchor","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-policy-consent.md","105","hcls-config-policy-consent.md#policy_type","hcls-config-policy-consent.md#configure-a-privacy-policy-for-managing-patient-consent","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-policy-consent.md#policy_type","policy_type","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-policy-consent.md","Policy type","configure-a-privacy-policy-for-managing-patient-consent","Configure a privacy policy for managing patient consent","h1","14","4","link/candidate token overlap 0.50","before-you-begin","0"
"low","65","missing target anchor","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-privacy-policy.md","105","hcls-config-privacy-policy.md#policy_type","hcls-config-privacy-policy.md#configure-the-privacy-policy-settings-for-the-patient-portal","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-privacy-policy.md#policy_type","policy_type","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-config-privacy-policy.md","Policy type","configure-the-privacy-policy-settings-for-the-patient-portal","Configure the privacy policy settings for the Patient Portal","h1","14","4","link/candidate token overlap 0.50","before-you-begin","0"
"low","65","missing target anchor","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-policy-form.md","94","hcls-policy-form.md#policy_type","hcls-policy-form.md#policy-form","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-policy-form.md#policy_type","policy_type","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-policy-form.md","Policy type","policy-form","Policy form","h1","14","2","link/candidate token overlap 0.50","table_lq3_tdh_zrb","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md","36","hcls-viewing-home-page.md#dlentry_cy2_pk4_dsb","","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md#dlentry_cy2_pk4_dsb","dlentry_cy2_pk4_dsb","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md","Important items","","","","","3","","accessing-and-using-the-landing-page","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md","38","hcls-viewing-home-page.md#dlentry_qcc_zvw_2qb","","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md#dlentry_qcc_zvw_2qb","dlentry_qcc_zvw_2qb","markdown/healthcare-life-sciences/healthcare-and-life-sciences-service-management-core/hcls-viewing-home-page.md","My active cases","","","","","3","","accessing-and-using-the-landing-page","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pre-visit-connector-contributor.md","27","pre-visit-connector-contributor.md#section_r5b_czw_ztb","","markdown/healthcare-life-sciences/pre-visit-connector-contributor.md#section_r5b_czw_ztb","section_r5b_czw_ztb","markdown/healthcare-life-sciences/pre-visit-connector-contributor.md","Contributor","","","","","4","","agent-connector","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pre-visit-playbook.md","38","pre-visit-playbook.md#section_r4f_qjv_2rb","","markdown/healthcare-life-sciences/pre-visit-playbook.md#section_r4f_qjv_2rb","section_r4f_qjv_2rb","markdown/healthcare-life-sciences/pre-visit-playbook.md","Intake","","","","","6","","table_irf_mxx_crb","0"
"low","65","missing target anchor","markdown/healthcare-life-sciences/pre-visit-playbook.md","46","pre-visit-playbook.md#section_rwx_tjv_2rb","pre-visit-playbook.md#completing-the-pre-authorization-activities","markdown/healthcare-life-sciences/pre-visit-playbook.md#section_rwx_tjv_2rb","section_rwx_tjv_2rb","markdown/healthcare-life-sciences/pre-visit-playbook.md","Pre-authorizations","completing-the-pre-authorization-activities","Completing the pre-authorization activities","h2","85","6","link/candidate token overlap 0.50","working-on-a-procedure-request-case-in-workspace","0"
"low","65","missing target anchor","markdown/healthcare-life-sciences/pre-visit-playbook.md","54","pre-visit-playbook.md#section_zzj_yjv_2rb","pre-visit-playbook.md#working-on-a-procedure-request-case-in-workspace","markdown/healthcare-life-sciences/pre-visit-playbook.md#section_zzj_yjv_2rb","section_zzj_yjv_2rb","markdown/healthcare-life-sciences/pre-visit-playbook.md","Schedule procedure","working-on-a-procedure-request-case-in-workspace","Working on a procedure request case in Workspace","h1","12","6","link/candidate token overlap 0.50","closing-the-procedure-request","65"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pre-visit-playbook.md","62","pre-visit-playbook.md#section_azx_gkv_2rb","","markdown/healthcare-life-sciences/pre-visit-playbook.md#section_azx_gkv_2rb","section_azx_gkv_2rb","markdown/healthcare-life-sciences/pre-visit-playbook.md","Resolve and close","","","","","6","","table_irf_mxx_crb","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pss-connector-contributor.md","27","pss-connector-contributor.md#section_wyb_lby_ztb","","markdown/healthcare-life-sciences/pss-connector-contributor.md#section_wyb_lby_ztb","section_wyb_lby_ztb","markdown/healthcare-life-sciences/pss-connector-contributor.md","Contributor","","","","","4","","agent-connector","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pss-playbook.md","38","pss-playbook.md#section_o5n_czv_crb","","markdown/healthcare-life-sciences/pss-playbook.md#section_o5n_czv_crb","section_o5n_czv_crb","markdown/healthcare-life-sciences/pss-playbook.md","Intake","","","","","7","","table_irf_mxx_crb","0"
"low","65","missing target anchor","markdown/healthcare-life-sciences/pss-playbook.md","56","pss-playbook.md#section_scf_5xx_crb","pss-playbook.md#placing-a-prescription-order","markdown/healthcare-life-sciences/pss-playbook.md#section_scf_5xx_crb","section_scf_5xx_crb","markdown/healthcare-life-sciences/pss-playbook.md","Prescription details","placing-a-prescription-order","Placing a prescription order","h2","110","7","link/candidate token overlap 0.50","working-on-an-enrollment-case-in-workspace","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pss-playbook.md","72","pss-playbook.md#section_efd_c1y_crb","","markdown/healthcare-life-sciences/pss-playbook.md#section_efd_c1y_crb","section_efd_c1y_crb","markdown/healthcare-life-sciences/pss-playbook.md","Resolve and close","","","","","7","","table_irf_mxx_crb","0"
"low","65","missing target anchor","markdown/healthcare-life-sciences/pss-viewing-training-page.md","44","pss-viewing-training-page.md#dlentry_ec4_35q_2rb","pss-viewing-training-page.md#viewing-the-home-page-for-enrollment-related-training-tasks-in-workspace","markdown/healthcare-life-sciences/pss-viewing-training-page.md#dlentry_ec4_35q_2rb","dlentry_ec4_35q_2rb","markdown/healthcare-life-sciences/pss-viewing-training-page.md","My Tasks","viewing-the-home-page-for-enrollment-related-training-tasks-in-workspace","Viewing the home page for enrollment-related training tasks in Workspace","h1","12","6","link/candidate token overlap 0.50","accessing-training-tasks-from-home-page","65"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pss-viewing-training-page.md","45","pss-viewing-training-page.md#dlentry_o5w_pht_brb","","markdown/healthcare-life-sciences/pss-viewing-training-page.md#dlentry_o5w_pht_brb","dlentry_o5w_pht_brb","markdown/healthcare-life-sciences/pss-viewing-training-page.md","Tasks by State","","","","","6","","role-required","0"
"none","0","missing target anchor","markdown/healthcare-life-sciences/pss-viewing-training-page.md","46","pss-viewing-training-page.md#dlentry_pqr_h5q_2rb","","markdown/healthcare-life-sciences/pss-viewing-training-page.md#dlentry_pqr_h5q_2rb","dlentry_pqr_h5q_2rb","markdown/healthcare-life-sciences/pss-viewing-training-page.md","My Team's tasks","","","","","6","","role-required","0"
"none","0","missing target anchor","markdown/impact/accelerator-and-initiative-list/architecture-blueprint.md","42","architecture-blueprint.md#requested-info","","markdown/impact/accelerator-and-initiative-list/architecture-blueprint.md#requested-info","requested-info","markdown/impact/accelerator-and-initiative-list/architecture-blueprint.md","Requested information/access","","","","","13","","architecture-blueprint-advanced","0"
"none","0","missing target anchor","markdown/impact/accelerator-and-initiative-list/architecture-blueprint.md","228","architecture-blueprint.md#requested-info","","markdown/impact/accelerator-and-initiative-list/architecture-blueprint.md#requested-info","requested-info","markdown/impact/accelerator-and-initiative-list/architecture-blueprint.md","Requested information/access","","","","","13","","architecture-blueprint-advanced","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-eventlog-methods.md","22","parameters-eventlog-methods.md#parameter-input-write-type","","markdown/integrate-applications/parameters-eventlog-methods.md#parameter-input-write-type","parameter-input-write-type","markdown/integrate-applications/parameters-eventlog-methods.md","Type","","","","","2","","table_imq_fks_rrb","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-eventlog-methods.md","24","parameters-eventlog-methods.md#parameter-input-write-source","","markdown/integrate-applications/parameters-eventlog-methods.md#parameter-input-write-source","parameter-input-write-source","markdown/integrate-applications/parameters-eventlog-methods.md","Source","","","","","2","","table_imq_fks_rrb","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-eventlog-methods.md","26","parameters-eventlog-methods.md#parameter-input-write-message","","markdown/integrate-applications/parameters-eventlog-methods.md#parameter-input-write-message","parameter-input-write-message","markdown/integrate-applications/parameters-eventlog-methods.md","Message","","","","","2","","table_imq_fks_rrb","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-eventlog-methods.md","35","parameters-eventlog-methods.md#parameter-input-write-type","","markdown/integrate-applications/parameters-eventlog-methods.md#parameter-input-write-type","parameter-input-write-type","markdown/integrate-applications/parameters-eventlog-methods.md","Type","","","","","2","","table_imq_fks_rrb","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-eventlog-methods.md","37","parameters-eventlog-methods.md#parameter-input-write-source","","markdown/integrate-applications/parameters-eventlog-methods.md#parameter-input-write-source","parameter-input-write-source","markdown/integrate-applications/parameters-eventlog-methods.md","Source","","","","","2","","table_imq_fks_rrb","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-eventlog-methods.md","39","parameters-eventlog-methods.md#parameter-input-write-message","","markdown/integrate-applications/parameters-eventlog-methods.md#parameter-input-write-message","parameter-input-write-message","markdown/integrate-applications/parameters-eventlog-methods.md","Message","","","","","2","","table_imq_fks_rrb","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-powershell-methods.md","28","parameters-powershell-connectors.md#parameter-powershell-method-commandstring","","markdown/integrate-applications/parameters-powershell-connectors.md#parameter-powershell-method-commandstring","parameter-powershell-method-commandstring","markdown/integrate-applications/parameters-powershell-connectors.md","Command (String)","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-powershell-methods.md","32","parameters-powershell-connectors.md#parameter-powershell-method-output-return","","markdown/integrate-applications/parameters-powershell-connectors.md#parameter-powershell-method-output-return","parameter-powershell-method-output-return","markdown/integrate-applications/parameters-powershell-connectors.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-powershell-methods.md","47","parameters-powershell-connectors.md#parameter-powershell-output-return","","markdown/integrate-applications/parameters-powershell-connectors.md#parameter-powershell-output-return","parameter-powershell-output-return","markdown/integrate-applications/parameters-powershell-connectors.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-powershell-methods.md","69","parameters-powershell-connectors.md#PSOBjectToString-output-return","","markdown/integrate-applications/parameters-powershell-connectors.md#PSOBjectToString-output-return","PSOBjectToString-output-return","markdown/integrate-applications/parameters-powershell-connectors.md","Return (String)","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-powershell-methods.md","82","parameters-powershell-connectors.md#Serialize-input-PSObject","","markdown/integrate-applications/parameters-powershell-connectors.md#Serialize-input-PSObject","Serialize-input-PSObject","markdown/integrate-applications/parameters-powershell-connectors.md","PSObject","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-powershell-methods.md","86","parameters-powershell-connectors.md#Serialize-output-Return","","markdown/integrate-applications/parameters-powershell-connectors.md#Serialize-output-Return","Serialize-output-Return","markdown/integrate-applications/parameters-powershell-connectors.md","Return (String)","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","35","connector-wmi-method-parameters.md#parameter-wmi-getdiskdetails-output-hashtable","","markdown/integrate-applications/connector-wmi-method-parameters.md#parameter-wmi-getdiskdetails-output-hashtable","parameter-wmi-getdiskdetails-output-hashtable","markdown/integrate-applications/connector-wmi-method-parameters.md","Hashtable","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","48","connector-wmi-method-parameters.md#parameter-wmi-GetEnvironmentValue-output-returns","","markdown/integrate-applications/connector-wmi-method-parameters.md#parameter-wmi-GetEnvironmentValue-output-returns","parameter-wmi-GetEnvironmentValue-output-returns","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","57","connector-wmi-method-parameters.md#GetProcessesByCpuUsage-input-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#GetProcessesByCpuUsage-input-return","GetProcessesByCpuUsage-input-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return (Sorted Dictionary)","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","66","connector-wmi-method-parameters.md#GetProcessesByMemUsage-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#GetProcessesByMemUsage-output-return","GetProcessesByMemUsage-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return (Sorted Dictionary)","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","75","connector-wmi-method-parameters.md#PageFaultsPerSecond-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#PageFaultsPerSecond-output-return","PageFaultsPerSecond-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","84","connector-wmi-method-parameters.md#PageFilePercentUsage-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#PageFilePercentUsage-output-return","PageFilePercentUsage-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","93","connector-wmi-method-parameters.md#PercentMemoryUsage-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#PercentMemoryUsage-output-return","PercentMemoryUsage-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","102","connector-wmi-method-parameters.md#PercentProcessorUsage-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#PercentProcessorUsage-output-return","PercentProcessorUsage-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","117","connector-wmi-method-parameters.md#parameter-wmi-query-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#parameter-wmi-query-output-return","parameter-wmi-query-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-wmi-methods.md","130","connector-wmi-method-parameters.md#AvailableMBytes-output-return","","markdown/integrate-applications/connector-wmi-method-parameters.md#AvailableMBytes-output-return","AvailableMBytes-output-return","markdown/integrate-applications/connector-wmi-method-parameters.md","Return","","","","","2","","input-parameter-values","0"
"none","0","missing target anchor","markdown/integrate-applications/connector-xmlTemplate-methods.md","28","parameters-xmlTemplate-methods.md#parameter-input-clasify-filepath","","markdown/integrate-applications/parameters-xmlTemplate-methods.md#parameter-input-clasify-filepath","parameter-input-clasify-filepath","markdown/integrate-applications/parameters-xmlTemplate-methods.md","FilePath","","","","","1","","",""
"none","0","missing target anchor","markdown/integrate-applications/connector-xmlTemplate-methods.md","30","parameters-xmlTemplate-methods.md#parameter-input-clasify-status","","markdown/integrate-applications/parameters-xmlTemplate-methods.md#parameter-input-clasify-status","parameter-input-clasify-status","markdown/integrate-applications/parameters-xmlTemplate-methods.md","Status","","","","","1","","",""
"none","0","missing target anchor","markdown/integrate-applications/connectors-chrome-methods.md","319","element-level-method-parameters.md#parameters-common-input-clearexistingvalue","","markdown/integrate-applications/element-level-method-parameters.md#parameters-common-input-clearexistingvalue","parameters-common-input-clearexistingvalue","markdown/integrate-applications/element-level-method-parameters.md","ClearExistingValue","","","","","1","","",""
"none","0","missing target anchor","markdown/integrate-applications/connectors-chrome-methods.md","321","element-level-method-parameters.md#parameters-common-input-typedelay","","markdown/integrate-applications/element-level-method-parameters.md#parameters-common-input-typedelay","parameters-common-input-typedelay","markdown/integrate-applications/element-level-method-parameters.md","TypeDelay","","","","","1","","",""
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","32","method-parameter-ie.md#URL-IE","","markdown/integrate-applications/method-parameter-ie.md#URL-IE","URL-IE","markdown/integrate-applications/method-parameter-ie.md","URL","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","36","method-parameter-ie.md#navigate-output-return-boolean","","markdown/integrate-applications/method-parameter-ie.md#navigate-output-return-boolean","navigate-output-return-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","45","method-parameter-ie.md#MatchAllChildren","","markdown/integrate-applications/method-parameter-ie.md#MatchAllChildren","MatchAllChildren","markdown/integrate-applications/method-parameter-ie.md","MatchAllChildren","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","47","method-parameter-ie.md#Timeout-ie","","markdown/integrate-applications/method-parameter-ie.md#Timeout-ie","Timeout-ie","markdown/integrate-applications/method-parameter-ie.md","Timeout","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","57","method-parameter-ie.md#downloadfile-input-url","","markdown/integrate-applications/method-parameter-ie.md#downloadfile-input-url","downloadfile-input-url","markdown/integrate-applications/method-parameter-ie.md","Url","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","59","method-parameter-ie.md#downloadfile-input-filename","","markdown/integrate-applications/method-parameter-ie.md#downloadfile-input-filename","downloadfile-input-filename","markdown/integrate-applications/method-parameter-ie.md","fileName","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","63","method-parameter-ie.md#downloadfile-output-return-boolean","","markdown/integrate-applications/method-parameter-ie.md#downloadfile-output-return-boolean","downloadfile-output-return-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","86","method-parameter-ie.md#executejavascript-output-return-object","","markdown/integrate-applications/method-parameter-ie.md#executejavascript-output-return-object","executejavascript-output-return-object","markdown/integrate-applications/method-parameter-ie.md","Return (Object)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","95","method-parameter-ie.md#getvaluebyxpath-input-xpath","","markdown/integrate-applications/method-parameter-ie.md#getvaluebyxpath-input-xpath","getvaluebyxpath-input-xpath","markdown/integrate-applications/method-parameter-ie.md","XPath (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","99","method-parameter-ie.md#getvaluebyxpath-output-return","","markdown/integrate-applications/method-parameter-ie.md#getvaluebyxpath-output-return","getvaluebyxpath-output-return","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","133","method-parameter-ie.md#geturl-output-return","","markdown/integrate-applications/method-parameter-ie.md#geturl-output-return","geturl-output-return","markdown/integrate-applications/method-parameter-ie.md","Return (String)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","141","method-parameter-ie.md#waitforcreate-input-timeoutinseconds","","markdown/integrate-applications/method-parameter-ie.md#waitforcreate-input-timeoutinseconds","waitforcreate-input-timeoutinseconds","markdown/integrate-applications/method-parameter-ie.md","timeoutInSeconds","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","143","method-parameter-ie.md#MatchAllChildren","","markdown/integrate-applications/method-parameter-ie.md#MatchAllChildren","MatchAllChildren","markdown/integrate-applications/method-parameter-ie.md","MatchAllChildren","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","147","method-parameter-ie.md#waitforcreate-output-return-boolean","","markdown/integrate-applications/method-parameter-ie.md#waitforcreate-output-return-boolean","waitforcreate-output-return-boolean","markdown/integrate-applications/method-parameter-ie.md","Return (Boolean)","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","159","method-parameter-ie.md#sendkeys-input-keys","","markdown/integrate-applications/method-parameter-ie.md#sendkeys-input-keys","sendkeys-input-keys","markdown/integrate-applications/method-parameter-ie.md","Keys","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","161","method-parameter-ie.md#sendkeys-input-matchallchildren","","markdown/integrate-applications/method-parameter-ie.md#sendkeys-input-matchallchildren","sendkeys-input-matchallchildren","markdown/integrate-applications/method-parameter-ie.md","MatchAllChildren","","","","","2","","table_rfq_qpm_3rb","0"
"none","0","missing target anchor","markdown/integrate-applications/connectors-ie-methods.md","163","method-parameter-ie.md#sendkeys-input-TypeDelay","","markdown/integrate-applications/method-parameter-ie.md#sendkeys-input-TypeDelay","sendkeys-input-TypeDelay","markdown/integrate-applications/method-parameter-ie.md","TypeDelay","","","","","2","","table_rfq_qpm_3rb","0"
